Measurement date,Station code,Address Number,Street,Space,Region,City,Country,Latitude,Longitude,SO2,NO2,O3,CO,PM10,PM2.5
2019-12-20T16:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.02,0.027000000000000003,0.4,27,15
2019-12-20T17:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.026,0.022,0.5,20,14
2019-12-20T18:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.031,0.016,0.5,29,17
2019-12-20T19:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.037000000000000005,0.008,0.5,26,15
2019-12-20T20:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.039,0.008,0.5,33,18
2019-12-20T21:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.033,0.011,0.5,27,15
2019-12-20T22:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006999999999999999,0.043,0.004,0.6,35,17
2019-12-20T23:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.036000000000000004,0.009000000000000001,0.6,31,18
2019-12-21T00:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.044,0.003,0.6,32,17
2019-12-21T01:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.011,0.043,0.002,0.8,32,18
2019-12-21T02:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006999999999999999,0.039,0.004,0.6,36,20
2019-12-21T03:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.033,0.009000000000000001,0.5,28,18
2019-12-21T04:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.036000000000000004,0.008,0.6,27,16
2019-12-21T05:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.047,0.002,0.6,23,14
2019-12-21T06:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.051,0.002,0.8,26,15
2019-12-21T07:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.05,0.002,0.7,31,17
2019-12-21T08:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.051,0.003,0.7,31,19
2019-12-21T09:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.049,0.004,0.7,29,15
2019-12-21T10:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.049,0.005,0.7,36,17
2019-12-21T11:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.047,0.006,0.6,38,18
2019-12-21T12:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006999999999999999,0.043,0.008,0.7,41,21
2019-12-21T13:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.04,0.01,0.7,41,23
2019-12-21T14:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.043,0.006999999999999999,0.7,45,23
2019-12-21T15:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.049,0.004,0.8,42,27
2019-12-21T16:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.05,0.003,0.7,44,29
2019-12-21T17:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.05,0.002,0.7,36,25
2019-12-21T18:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.05,0.002,0.7,42,26
2019-12-21T19:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.054000000000000006,0.002,0.8,40,27
2019-12-21T20:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.056,0.002,0.9,46,31
2019-12-21T21:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.059,0.002,1,48,33
2019-12-21T22:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.057,0.002,0.9,51,35
2019-12-21T23:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.06,0.002,0.9,51,33
2019-12-22T00:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.057,0.002,1,51,32
2019-12-22T01:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.053,0.002,0.9,51,33
2019-12-22T02:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.052000000000000005,0.002,0.9,54,35
2019-12-22T03:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.049,0.002,0.8,54,33
2019-12-22T04:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.047,0.002,0.7,55,32
2019-12-22T05:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.047,0.002,0.9,55,35
2019-12-22T06:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.045,0.002,0.9,57,39
2019-12-22T07:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.044,0.002,0.8,56,37
2019-12-22T08:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.044,0.002,0.8,58,37
2019-12-22T09:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.042,0.003,0.8,60,39
2019-12-22T10:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.045,0.004,0.9,71,42
2019-12-22T11:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.04,0.008,0.7,68,44
2019-12-22T12:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.035,0.015,0.6,69,43
2019-12-22T13:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.026,0.029,0.6,57,37
2019-12-22T14:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.031,0.027000000000000003,0.6,72,45
2019-12-22T15:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.032,0.027000000000000003,0.7,74,51
2019-12-22T16:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.037000000000000005,0.023,0.7,82,53
2019-12-22T17:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.055,0.009000000000000001,0.8,82,54
2019-12-22T18:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.063,0.003,0.9,89,57
2019-12-22T19:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.061,0.002,0.8,82,54
2019-12-22T20:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.06,0.002,0.8,85,51
2019-12-22T21:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.06,0.003,0.8,75,49
2019-12-22T22:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.053,0.006,0.7,76,47
2019-12-22T23:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.045,0.01,0.6,68,44
2019-12-23T00:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.043,0.01,0.7,67,46
2019-12-23T01:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.041,0.008,0.6,62,43
2019-12-23T02:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.003,0.041,0.006,0.6,55,35
2019-12-23T03:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.038,0.01,0.6,46,32
2019-12-23T04:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.003,0.034,0.011,0.6,46,30
2019-12-23T05:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.044,0.003,0.7,51,32
2019-12-23T06:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.048,0.002,0.9,65,37
2019-12-23T07:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.047,0.002,0.8,62,31
2019-12-23T08:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.003,0.043,0.003,0.8,75,31
2019-12-23T09:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.003,0.035,0.009000000000000001,0.8,64,35
2019-12-23T10:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.03,0.016,0.8,50,34
2019-12-23T11:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.023,0.025,0.8,43,33
2019-12-23T12:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.018000000000000002,0.029,0.8,46,34
2019-12-23T13:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.02,0.03,0.8,48,34
2019-12-23T14:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.022,0.029,0.8,53,37
2019-12-23T15:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.027000000000000003,0.024,0.8,51,36
2019-12-23T16:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.031,0.021,0.9,56,34
2019-12-23T17:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.031,0.022,0.8,49,34
2019-12-23T18:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.031,0.022,0.7,55,37
2019-12-23T19:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.032,0.021,0.7,68,45
2019-12-23T20:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.033,0.02,0.8,77,49
2019-12-23T21:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.036000000000000004,0.017,0.8,77,53
2019-12-23T22:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.035,0.018000000000000002,0.9,79,54
2019-12-23T23:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.031,0.02,0.8,75,51
2019-12-24T00:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.026,0.024,0.7,78,50
2019-12-24T01:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.026,0.024,0.7,72,48
2019-12-24T02:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.029,0.019,0.7,73,48
2019-12-24T03:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.025,0.02,0.7,74,48
2019-12-24T04:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.026,0.018000000000000002,0.8,79,50
2019-12-24T05:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.032,0.012,0.8,79,49
2019-12-24T06:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.039,0.006999999999999999,0.9,96,57
2019-12-24T07:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.047,0.002,1,114,65
2019-12-24T08:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006999999999999999,0.055,0.003,1.1,128,69
2019-12-24T09:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.05,0.004,1,123,68
2019-12-24T10:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.044,0.008,1,117,65
2019-12-24T11:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.042,0.013,0.9,98,59
2019-12-24T12:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.034,0.021,0.7,87,52
2019-12-24T13:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.029,0.027000000000000003,0.6,66,41
2019-12-24T14:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.033,0.024,0.6,60,36
2019-12-24T15:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.037000000000000005,0.021,0.6,59,36
2019-12-24T16:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006999999999999999,0.043,0.013,0.7,67,39
2019-12-24T17:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.049,0.006999999999999999,0.6,56,35
2019-12-24T18:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.054000000000000006,0.004,0.7,50,27
2019-12-24T19:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.062,0.002,0.9,54,30
2019-12-24T20:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.009000000000000001,0.068,0.002,1.1,72,35
2019-12-24T21:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.064,0.002,1,72,40
2019-12-24T22:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.062,0.002,1.2,78,44
2019-12-24T23:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.063,0.002,1.1,80,45
2019-12-25T00:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.008,0.067,0.002,1.1,76,45
2019-12-25T01:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.01,0.066,0.002,1.4,72,41
2019-12-25T02:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.054000000000000006,0.002,1.3,92,45
2019-12-25T03:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.046,0.002,1,84,48
2019-12-25T04:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.05,0.002,1.1,81,43
2019-12-25T05:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.053,0.002,1.3,69,42
2019-12-25T06:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.05,0.002,1.2,82,50
2019-12-25T07:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006999999999999999,0.055,0.002,1.3,95,55
2019-12-25T08:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.044,0.002,1.2,94,54
2019-12-25T09:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.046,0.003,1.2,84,51
2019-12-25T10:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.049,0.004,1.1,93,51
2019-12-25T11:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.056,0.006,1.1,82,49
2019-12-25T12:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.053,0.006999999999999999,1,80,48
2019-12-25T13:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.047,0.01,0.7,63,38
2019-12-25T14:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.048,0.01,0.7,52,31
2019-12-25T15:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006999999999999999,0.051,0.01,0.7,53,31
2019-12-25T16:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.046,0.011,0.6,48,26
2019-12-25T17:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.051,0.005,0.7,48,27
2019-12-25T18:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.008,0.05,0.006,0.8,46,29
2019-12-25T19:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.055,0.003,0.7,40,24
2019-12-25T20:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.065,0.002,1,53,27
2019-12-25T21:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.064,0.002,0.9,54,27
2019-12-25T22:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006999999999999999,0.06,0.002,0.9,58,30
2019-12-25T23:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.044,0.005,0.6,42,25
2019-12-26T00:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.038,0.009000000000000001,0.6,39,25
2019-12-26T01:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.036000000000000004,0.01,0.6,32,22
2019-12-26T02:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.042,0.006,0.7,44,26
2019-12-26T03:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.032,0.012,0.5,36,24
2019-12-26T04:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.036000000000000004,0.006,0.5,40,26
2019-12-26T05:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.037000000000000005,0.006,0.6,40,26
2019-12-26T06:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.041,0.002,0.6,40,28
2019-12-26T07:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.047,0.002,0.7,48,28
2019-12-26T08:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.042,0.003,0.6,57,32
2019-12-26T09:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.044,0.005,0.7,62,38
2019-12-26T10:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.031,0.017,0.7,86,51
2019-12-26T11:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.028,0.017,0.8,92,58
2019-12-26T12:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.019,0.026,0.8,106,64
2019-12-26T13:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.018000000000000002,0.03,0.7,73,46
2019-12-26T14:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.019,0.03,0.6,68,36
2019-12-26T15:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.02,0.029,0.6,60,34
2019-12-26T16:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.023,0.025,0.7,66,35
2019-12-26T17:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006999999999999999,0.029,0.018000000000000002,0.6,59,33
2019-12-26T18:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.032,0.015,0.7,61,33
2019-12-26T19:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.036000000000000004,0.013,0.6,62,35
2019-12-26T20:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.028,0.021,0.5,49,30
2019-12-26T21:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.025,0.023,0.5,45,27
2019-12-26T22:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.006,0.024,0.026,0.5,41,24
2019-12-26T23:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.022,0.026,0.5,32,19
2019-12-27T00:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.005,0.018000000000000002,0.028,0.5,31,17
2019-12-27T01:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.016,0.028,0.4,27,17
2019-12-27T02:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.017,0.027000000000000003,0.4,33,19
2019-12-27T03:00:00Z,116,71, Gangseo-ro 45da-gil,,Gangseo-gu, Seoul, Republic of Korea,37.54464,126.8351506,0.004,0.023,0.021,0.5,32,20
